,,Supporter,Supporter,Opponent,Opponent,Overall,Overall
,,Mean,SD,Mean,SD,Mean,SD
$h_{ss}$,$h_{oo}$,,,,,,
0.25,0.25,17.25,1.18,44.39,0.8,26.32,0.81
0.5,0.5,18.86,1.48,45.78,0.69,27.85,0.94
0.75,0.75,19.21,1.76,45.02,0.66,27.83,1.11
0.25,0.75,9.71,1.38,39.9,0.81,19.8,1.01
0.75,0.25,20.25,1.66,39.73,0.99,26.76,1.04
0.5,0.75,17.69,1.23,45.1,0.81,26.85,0.85
0.75,0.5,18.91,1.66,43.09,0.88,26.99,1.06
