swap_count,mean_misp,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_minority_degree_fraction
50,0.16263565958138176,49.73643404186182,57.05744554748528,34.87256219711117,48.41005025125628
51,0.16447183672326182,49.552816327673824,56.74846176092594,34.94347559955586,48.56683417085427
52,0.16645606078324715,49.35439392167528,56.44482932371142,34.95866143875343,48.72060301507538
53,0.1682409528564315,49.17590471435685,56.1266875843865,35.063709190357244,48.87236180904523
54,0.16993436433174247,49.006563566825754,55.85205744496558,35.108136602117625,49.02110552763819
55,0.17169569970784165,48.83043002921583,55.569006660796546,35.149077474188324,49.16984924623116
56,0.1735080665706269,48.64919334293731,55.27823660584854,35.19022671823875,49.31758793969849
57,0.175245186044576,48.4754813955424,54.99178107484679,35.24541841028806,49.46331658291457
58,0.17713200891094566,48.286799108905434,54.668740635984534,35.32952388726002,49.6070351758794
59,0.17884842325674513,48.115157674325495,54.44072081695343,35.27234765747483,49.74974874371859
60,0.180611289090815,47.9388710909185,54.16209620491077,35.30383828372207,49.890452261306535
61,0.1822147186624917,47.77852813375083,53.87729847821108,35.396176222270896,50.02713567839196
62,0.18383168372037617,47.616831627962384,53.56339174889208,35.543512594559694,50.161809045226136
63,0.18538528380821967,47.461471619178035,53.305805846675035,35.59570212698717,50.29447236180905
64,0.18713280048169248,47.28671995183076,53.02261753150401,35.6411097143123,50.4251256281407
65,0.18855211611776795,47.1447883882232,52.78385733921927,35.69576960892816,50.552763819095475
66,0.19000226367892564,46.999773632107434,52.54605788063115,35.7391359154078,50.67939698492462
67,0.1915964398608465,46.840356013915354,52.281009403534355,35.79418095014344,50.80603015075378
68,0.19318128020772826,46.68187197922717,52.022074126244455,35.83964337770725,50.93165829145729
69,0.19467476509065412,46.53252349093459,51.759776427357636,35.919616013954474,51.05427135678393
70,0.19617829316147875,46.382170683852124,51.46737881424009,36.05765720700382,51.17688442211055
71,0.19769459665034145,46.23054033496586,51.21800646675537,36.104472734059875,51.29748743718593
72,0.19916919551110207,46.08308044888979,50.96458976834306,36.172137285151344,51.41608040201005
73,0.20049133763281288,45.95086623671871,50.76978162068153,36.16700772988511,51.53266331658291
74,0.20186372906720526,45.81362709327947,50.51941209946038,36.25945753527581,51.64824120603015
75,0.20330124398341148,45.66987560165885,50.248057825746585,36.374778358814055,51.76281407035176
76,0.204722679228369,45.5277320771631,49.968527631280054,36.511571406683245,51.87537688442211
77,0.2060302108227428,45.39697891772572,49.74766327468259,36.5637712839042,51.98793969849246
78,0.2075783654568845,45.24216345431155,49.46336123758204,36.671852803429054,52.10050251256281
79,0.20907182990722326,45.092817009277674,49.215073020823674,36.72338813735094,52.21206030150754
80,0.21040712978044557,44.95928702195545,48.985415724408256,36.7850257169755,52.32160804020101
81,0.21178201046740402,44.8217989532596,48.75265269556314,36.840974688582705,52.42914572864322
82,0.2131865719851203,44.681342801487965,48.50016964793083,36.92796708295244,52.53467336683417
83,0.21466063324196566,44.533936675803446,48.239301266726635,37.010923718474515,52.63919597989949
84,0.21592718940700606,44.40728105929939,48.03380164611507,37.04434532243119,52.74271356783919
85,0.21728399708840493,44.271600291159515,47.78111604398917,37.14621982329322,52.84522613065327
86,0.2185304063101546,44.14695936898454,47.57011686489298,37.19691233183709,52.94673366834171
87,0.21980574615492743,44.01942538450726,47.3313633298708,37.29518773786009,53.04623115577889
88,0.22099544404880564,43.90045559511944,47.147033604869435,37.30891842380887,53.14472361809046
89,0.22237598310352552,43.76240168964745,46.87406548675206,37.44478125310173,53.24321608040202
90,0.22361075573266126,43.63892442673388,46.637522759164554,37.55086114573828,53.34070351758794
91,0.22483537065881753,43.516462934118245,46.40866260605067,37.644421175952424,53.43819095477386
92,0.22597074861440722,43.402925138559276,46.212828796410875,37.697969227163604,53.53266331658292
93,0.22726347840312688,43.27365215968731,45.95723844977576,37.82515878284107,53.626130653266344
94,0.22852103328423118,43.14789667157688,45.732002450286025,37.901378878440134,53.71859296482412
95,0.2294711501704742,43.05288498295258,45.57842323513965,37.925277016390936,53.80703517587939
96,0.2305321865354147,42.946781346458536,45.37790733313121,38.01085888866855,53.89447236180905
97,0.2315353473298623,42.846465267013755,45.2077375775137,38.052366939635135,53.98190954773869
98,0.23265460074983912,42.73453992501609,44.995893410072505,38.14330709171973,54.06934673366834
99,0.2337398317285408,42.62601682714592,44.8074434686375,38.19705970654181,54.15577889447237
100,0.23476310029453235,42.52368997054676,44.606461324744906,38.29503297868993,54.24120603015075
101,0.23583600828551043,42.41639917144896,44.374523776389445,38.440812852327355,54.32462311557789
102,0.23701124186542777,42.29887581345723,44.16422702504792,38.5116475959852,54.40804020100502
103,0.23805077734180463,42.19492226581953,44.00040109144586,38.52925313500245,54.49045226130653
104,0.23904757683543987,42.095242316456016,43.81091864188879,38.611899473910675,54.57185929648242
105,0.2401315157965494,41.98684842034506,43.61045095037632,38.690443283614925,54.65326633165829
106,0.24105650082411714,41.894349917588286,43.453675594720366,38.7284462700777,54.73065326633166
107,0.24191671145647717,41.80832885435229,43.282975647901026,38.81434900078364,54.8070351758794
108,0.24278083763177477,41.72191623682253,43.11438101699296,38.89479077405224,54.88140703517588
109,0.24355487195921835,41.64451280407816,42.979647674050646,38.933784431709775,54.95477386934673
110,0.24437617071749665,41.56238292825034,42.84225223367014,38.96386039906467,55.02713567839196
111,0.24514280867920196,41.4857191320798,42.71273390788316,38.99450731453966,55.09949748743719
112,0.2458659390807701,41.413406091923,42.54096293424651,39.12412401811465,55.17085427135678
113,0.24664671670239224,41.33532832976078,42.39643639942146,39.18095740044968,55.24221105527638
114,0.24750183774961662,41.24981622503834,42.225424451170724,39.2690358871332,55.31356783919598
115,0.24828173694137567,41.17182630586244,42.05927302382527,39.37004054515003,55.38391959798995
116,0.24913943872814678,41.086056127185316,41.89637071054981,39.44087197308164,55.4532663316583
117,0.2500397272264344,40.99602727735656,41.72177391431122,39.52254168111526,55.521608040201
118,0.2509241918525794,40.90758081474205,41.56389568143298,39.5750627520665,55.58994974874372
119,0.25162286423868097,40.83771357613192,41.44988212450899,39.59482591730572,55.65628140703518
120,0.2524024377690067,40.75975622309933,41.27965898115152,39.70419607796306,55.72160804020101
121,0.25307790074129566,40.692209925870436,41.11840949266322,39.826895653897196,55.786934673366844
122,0.25388372395979236,40.61162760402076,40.96596504656206,39.89221522067932,55.85226130653266
123,0.25456263576702104,40.543736423297894,40.82045926710106,39.981905194970274,55.91557788944723
124,0.25536454203740494,40.46354579625951,40.651062743226916,40.082829570598406,55.97889447236181
125,0.2561793627839526,40.382063721604744,40.486950528741566,40.16911171923603,56.04221105527638
126,0.25708500837742887,40.291499162257104,40.31244029602239,40.248982314915494,56.105527638190964
127,0.2577739489947214,40.22260510052786,40.187375435509765,40.29413199617066,56.16683417085427
128,0.25847485986337204,40.15251401366278,40.03568164836822,40.38971911895784,56.22814070351758
129,0.25920621013716044,40.079378986283956,39.870368396114664,40.503733820870075,56.2894472361809
130,0.2599682393988331,40.00317606011669,39.72375220136414,40.57049116728094,56.35075376884422
131,0.2606507532201521,39.9349246779848,39.57590659754838,40.66384017462842,56.41105527638192
132,0.26145352334425837,39.85464766557417,39.372369214533386,40.833819066172104,56.4713567839196
133,0.26216008432695215,39.78399156730478,39.204011328638195,40.961527203385444,56.52964824120603
134,0.2628986219055993,39.71013780944006,39.07801684219594,40.99353492475389,56.58793969849247
135,0.2636230665918279,39.637693340817215,38.92489554392539,41.08488886783999,56.6462311557789
136,0.2643996437842952,39.56003562157049,38.753092761301716,41.19837415605555,56.70452261306532
137,0.26524914804750244,39.47508519524975,38.56343445112102,41.32601246363232,56.76180904522613
138,0.2659599175882212,39.404008241177884,38.43336240873554,41.374713416136586,56.81909547738694
139,0.2666898120969893,39.33101879030109,38.28455611552626,41.45565512999541,56.87437185929648
140,0.267314522581305,39.268547741869504,38.13957808360793,41.560698260158134,56.9286432160804
141,0.2679717553658197,39.20282446341803,38.00584092524391,41.633063768195804,56.9819095477387
142,0.26860153601336895,39.1398463986631,37.86790021752709,41.722282584605935,57.03417085427136
143,0.26916855834272085,39.083144165727916,37.758772156533354,41.77202066924417,57.08643216080401
144,0.26982614596433785,39.017385403566216,37.59774234886175,41.89969099948133,57.13869346733668
145,0.270385550309725,38.961444969027504,37.48631786952682,41.95639998922585,57.18894472361809
146,0.2709563867724657,38.90436132275344,37.359297667506624,42.0413087440121,57.2391959798995
147,0.2714664305721538,38.85335694278462,37.2618703021688,42.08455709191369,57.28844221105528
148,0.2720795409141146,38.792045908588534,37.1183411944606,42.190173661514976,57.33768844221106
149,0.2727192379245536,38.728076207544646,36.97079483534707,42.29588990261243,57.38693467336683
150,0.27328260430424844,38.671739569575166,36.87055953996253,42.32868084181901,57.43618090452261
151,0.27406398388342923,38.593601611657085,36.69126499536948,42.45592140836223,57.48542713567838
152,0.2747669555973998,38.52330444026003,36.53238407529452,42.565476090341505,57.53266331658292
153,0.27547037678416075,38.45296232158393,36.37168540414809,42.67858515395368,57.57989949748745
154,0.2760160790565166,38.39839209434834,36.241004932049705,42.77854178750012,57.626130653266344
155,0.27662140639585486,38.33785936041452,36.10989963601904,42.86129274024775,57.67236180904523
156,0.2772928790533066,38.270712094669335,35.98326872132842,42.91491530720999,57.71859296482412
157,0.27799303759864386,38.20069624013561,35.82173278628502,43.03071294946864,57.76482412060301
158,0.27862994558657694,38.13700544134231,35.69136568241045,43.10239525493122,57.81005025125628
159,0.27937778242549377,38.06222175745063,35.50767321401649,43.24872940624114,57.85527638190955
160,0.2799961265226888,38.00038734773113,35.380939458551396,43.31866033485359,57.89949748743718
161,0.2805620286752767,37.94379713247233,35.26259126445693,43.38745753117027,57.941708542713556
162,0.2812095286297889,37.87904713702112,35.11222889879606,43.49652659038713,57.98391959798994
163,0.28169099419725013,37.830900580274985,34.99871099050203,43.58110368678372,58.02412060301507
164,0.2821784103131936,37.78215896868063,34.891174538562595,43.65173341770818,58.06231155778894
165,0.2826192349503673,37.738076504963274,34.80069780965302,43.70184537119921,58.09849246231156
166,0.28283414858307476,37.71658514169253,34.76244427214576,43.71438630107535,58.13165829145729
167,0.28310749564543153,37.68925043545684,34.69908574013051,43.76019087748303,58.16482412060301
168,0.2833207355404178,37.66792644595822,34.67788438758588,43.73861789780509,58.19597989949749
169,0.28354035393383575,37.645964606616424,34.63668561952143,43.75571285314261,58.22613065326633
170,0.2838063004297445,37.619369957025555,34.57912224591328,43.79199409776864,58.25628140703518
171,0.28405784997766353,37.59421500223364,34.53086353944563,43.81374676001538,58.28643216080402
172,0.2843819636703356,37.561803632966445,34.46235489220564,43.854623803602045,58.31658291457286
173,0.28461739807070224,37.538260192929776,34.40899668325041,43.89161337924848,58.34673366834171
174,0.2849261769895016,37.507382301049844,34.360352996920156,43.89680543367677,58.37688442211055
175,0.28531536621398984,37.468463378601015,34.297725657427144,43.90602178219645,58.4070351758794
176,0.28562092954127244,37.43790704587276,34.238432835820895,43.93380922991744,58.43718592964824
177,0.28599218975140306,37.4007810248597,34.15371949774935,43.99329988293222,58.46733668341709
178,0.2864734088163405,37.352659118365956,34.06591447524283,44.02574672713108,58.49748743718593
179,0.28682616232079094,37.3173837679209,33.990867093105905,44.071220653151364,58.52763819095478
180,0.287209340660891,37.27906593391091,33.90013030087656,44.139329188859406,58.55778894472362
181,0.2876058819071612,37.23941180928389,33.79453328595119,44.23355911423208,58.58793969849246
182,0.28795583260443447,37.20441673955655,33.713172234067756,44.292701038579246,58.61809045226131
183,0.28847886057080013,37.152113942919996,33.596825396825395,44.3704270516575,58.64824120603015
184,0.2889794639455586,37.102053605444134,33.481763800047375,44.45233896791631,58.678391959799
185,0.2894369944614333,37.05630055385667,33.38583274105662,44.50846247681436,58.70753768844221
186,0.28992813507405996,37.007186492594,33.30325752191424,44.52728470579234,58.73668341708543
187,0.2903632326706545,36.96367673293455,33.192004264392324,44.62131477512635,58.76582914572864
188,0.2907886524214254,36.92113475785747,33.09968017057569,44.67984558658107,58.79396984924624
189,0.2911689746676309,36.88310253323691,33.02562189054727,44.714957171424984,58.820100502512574
190,0.2915178356866478,36.848216431335224,32.94476427386875,44.773407175282316,58.84623115577889
191,0.29188215759758673,36.81178424024132,32.8713693437574,44.81202054522385,58.872361809045216
192,0.29227730643816285,36.77226935618371,32.76310116086235,44.912095692139204,58.89748743718593
193,0.29263984027183265,36.73601597281673,32.6919983416252,44.94659722402377,58.922613065326644
194,0.2930351061294575,36.69648938705425,32.594859038142616,45.02404191363242,58.9467336683417
195,0.2934500334925411,36.654996650745886,32.51002724472873,45.07054059629588,58.97085427135679
196,0.29375816662557036,36.62418333744297,32.443680407486376,45.11187110432453,58.9929648241206
197,0.2940537773401365,36.594622265986345,32.37123904288084,45.169370021988456,59.014070351758804
198,0.29431740681779794,36.5682593182202,32.31364013266998,45.206425543428225,59.033165829145716
199,0.2943626418273561,36.56373581726438,32.30796612177209,45.204237926294205,59.05025125628141
200,0.2944998520081251,36.55001479918749,32.28914356787491,45.200874571852424,59.06733668341709
201,0.29463636115043734,36.53636388495627,32.265162283818995,45.20819743878044,59.08241206030151
202,0.29480347118938377,36.51965288106163,32.23717128642501,45.214388239869294,59.09748743718593
203,0.29491321777598833,36.508678222401166,32.21754323619995,45.22098258832487,59.11155778894473
204,0.2950033770238132,36.49966229761868,32.2026830135039,45.22383235930626,59.12562814070352
205,0.2950654699898857,36.49345300101144,32.16442786069651,45.28268586165082,59.13969849246232
206,0.29506601456689135,36.493398543310875,32.160542525467896,45.290409246204185,59.15276381909547
207,0.29523337525383525,36.47666247461649,32.121179815209665,45.319612116442435,59.16582914572864
208,0.2954035745372299,36.459642546277,32.08423359393508,45.34304860103182,59.17889447236181
209,0.2955051051381118,36.449489486188824,32.06624022743425,45.348813738811735,59.18994974874371
210,0.29558099976462254,36.44190002353774,32.06367566927268,45.33102219734863,59.2
211,0.29560818665642036,36.43918133435797,32.04405354181473,45.36262261012756,59.21005025125628
212,0.29576275271567687,36.42372472843231,32.00244018005212,45.4002721448406,59.22010050251256
213,0.29589829250220234,36.410170749779766,31.960980810234542,45.44337456643219,59.23015075376884
214,0.29599750350835097,36.400249649164905,31.91679104477612,45.50302923989366,59.24020100502512
215,0.29612040569654124,36.38795943034587,31.87639777303956,45.54779673457385,59.25025125628141
216,0.2963099640075727,36.36900359924273,31.831438047855954,45.58163668842196,59.26030150753769
217,0.29638245259289964,36.36175474071003,31.816820658611697,45.5893481801218,59.26934673366834
218,0.29655275918298896,36.3447240817011,31.781882255389718,45.60867566845451,59.278391959799
219,0.29669558954259034,36.33044104574096,31.736513859275057,45.65750533341417,59.28743718592965
220,0.2969334167435921,36.3066583256408,31.695433546552948,45.66884196803126,59.2964824120603
221,0.29711295939728954,36.28870406027105,31.653310826818284,45.699956988796345,59.30552763819096
222,0.2971991147703546,36.28008852296454,31.624656479507223,45.732026308165764,59.31356783919598
223,0.297315337004234,36.268466299576595,31.594965647950723,45.75708883469581,59.31959798994975
224,0.2973504376294219,36.26495623705781,31.574158967069415,45.78869614885243,59.32562814070352
225,0.29753918166441534,36.24608183355847,31.535364842454392,45.81026481549705,59.33165829145728
226,0.2976415586178681,36.23584413821319,31.501486614546316,45.84802456505199,59.33668341708543
227,0.2977574484399006,36.22425515600994,31.480484482350146,45.855547129804066,59.34170854271358
228,0.2978642302045877,36.21357697954123,31.45488628287136,45.87516112126491,59.34673366834171
229,0.2979722797330147,36.202772026698526,31.414404169628046,45.92460979711434,59.35175879396985
230,0.298186063891985,36.18139361080151,31.358049040511723,45.97424470805652,59.35678391959799
231,0.2982192807270216,36.17807192729785,31.351208244491822,45.97806788935855,59.35979899497487
232,0.2982845786941267,36.171542130587326,31.33551883439943,45.99013488345368,59.36180904522614
233,0.29833437029007726,36.166562970992274,31.32537905709547,45.99563334163123,59.36381909547739
234,0.2983782029573095,36.16217970426906,31.31776830135039,45.99780285564937,59.36482412060302
235,0.2984436195839649,36.15563804160351,31.296233120113715,46.021702579173684,59.365829145728654
236,0.29840559632712016,36.159440367287985,31.305520018952855,46.01436955936234,59.365829145728654
237,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
238,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
239,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
240,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
241,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
242,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
243,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
244,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
245,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
246,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
247,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
248,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
249,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
250,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
251,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
252,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
253,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
254,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
255,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
256,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
257,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
258,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
259,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
260,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
261,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
262,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
263,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
264,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
265,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
266,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
267,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
268,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
269,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
270,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
271,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
272,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
273,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
274,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
275,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
276,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
277,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
278,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
279,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
280,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
281,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
282,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
283,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
284,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
285,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
286,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
287,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
288,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
289,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
290,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
291,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
292,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
293,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
294,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
295,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
296,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
297,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
298,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
299,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
300,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
301,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
302,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
303,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
304,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
305,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
306,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
307,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
308,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
309,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
310,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
311,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
312,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
313,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
314,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
315,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
316,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
317,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
318,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
319,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
320,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
321,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
322,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
