swap_count,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_misp,std_opinion_percent,std_majority_opinion_percent,std_minority_opinion_percent
0,51.408704563665026,35.51721276061368,83.09652953621654,15.257962103001645,1.3767930137512812,1.7000799649754985,1.1684759899635075
1,50.6562219977495,35.00866486788854,81.85763831058601,16.010444668917174,1.3442016515070352,1.6553970640894276,1.1825635202147475
2,50.052894908770995,34.61644589741209,80.8333591050735,16.613771757895677,1.320828462929371,1.6216943009356912,1.1977014206174499
3,49.52687274590699,34.289928959708384,79.9095211339557,17.13979392075968,1.3016454271928914,1.5885486152610364,1.2139966711692574
4,49.05897919932453,34.00612430545551,79.07455213141064,17.60768746734214,1.2845814435887337,1.5657858728454568,1.217931300610883
5,48.6353167350483,33.75911273813546,78.2986456630242,18.031349931618372,1.2656361274816172,1.536335968529285,1.2371362901630902
6,48.24348719143495,33.535226751048185,77.57193465639779,18.42317947523172,1.2494602289012893,1.5125394374195416,1.2491213052308023
7,47.87882614446513,33.3318338304713,76.88570303404568,18.78784052220154,1.233862547798372,1.4919037458010356,1.2564357260997585
8,47.5358864075478,33.144702161969896,76.23208014274208,19.130780259118872,1.2190644412270302,1.4748057809024604,1.2636881810857423
9,47.21599725661124,32.97618302462214,75.61035737189489,19.450669410055433,1.2053320972288508,1.453853331973396,1.2732177374292446
10,46.91417685000732,32.824512989758546,75.00913532583274,19.75248981665935,1.1915694847701201,1.4370776508237848,1.2742613959595002
11,46.62680634445755,32.67891867975238,74.43906138845048,20.039860322209123,1.1791886192308134,1.420811464135396,1.2649540091164533
12,46.352864935767414,32.5437326884706,73.88844001570656,20.313801730899257,1.1663337359641623,1.404723679275765,1.2626362919993592
13,46.091091748341604,32.414876436121205,73.36162886791881,20.575574918325067,1.15384277054379,1.3916331829192363,1.2650927700393448
14,45.840474791154286,32.29661702259934,72.8470893835423,20.826191875512386,1.1429190916149834,1.377685587176409,1.2703195208815137
15,45.5984970207382,32.183551732894095,72.34805858272675,21.06816964592847,1.1319764082969246,1.3654803234822928,1.2697460780837269
16,45.36524312273,32.074455344135934,71.86723312435768,21.30142354393667,1.1247137286910804,1.356144466335551,1.2636668998888998
17,45.139788136552184,31.972614203453237,71.39529064985729,21.526878530114487,1.113917786267403,1.3455478843747637,1.2587476280729306
18,44.92239852533984,31.87551538998122,70.93803974734234,21.744268141326835,1.104874721772859,1.3375073973168141,1.2502389531899063
19,44.71069301967107,31.785794935644375,70.4830945884189,21.955973646995602,1.095706079885637,1.3279815555082444,1.2427908774282752
20,44.5038364325631,31.69384890478818,70.04710497597056,22.162830234103573,1.0882088133687182,1.3235697746824118,1.2391377985240677
21,44.303330404139885,31.608959776667863,69.61605746370985,22.363336262526786,1.0801645913836968,1.3160021266616888,1.2332914709196572
22,44.10916030576093,31.526646469513015,69.19884358402774,22.55750636090574,1.0729623780276092,1.305696847226712,1.232080018687555
23,43.920009841656615,31.44690540503904,68.7915294667683,22.746656825010056,1.0665920271179712,1.2984054271552072,1.221537238020755
