swap_count,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_misp,std_opinion_percent,std_majority_opinion_percent,std_minority_opinion_percent
0,69.99742979210468,84.9336938264566,40.21434043019334,-3.3307631254380112,0.8853075873590328,0.6626141797867076,1.92773455372587
1,68.65865607238852,83.28015032925273,39.503221416485616,-1.9919894057218528,0.8832160710636155,0.7051384346037801,1.873274253891678
2,67.53972915358517,81.88732603596864,38.93044914260494,-0.8730624869184993,0.8891901096321289,0.757409220037552,1.8288422989675983
3,66.55082507899836,80.63970674500388,38.4574263078616,0.11584158766831365,0.8856808724847852,0.8006551361419727,1.7792960163822567
4,65.66404182486943,79.51573144087071,38.043606842064484,1.0026248417972425,0.8863500108052417,0.8335724561780516,1.7434743196353653
5,64.85271414139604,78.48042574522822,37.67889399722769,1.8139525252706363,0.8821477736032088,0.8567816687836176,1.7079920139489018
6,64.11209067837446,77.52801238829494,37.36058211907194,2.554575988292214,0.8818511966921646,0.8789515039231939,1.68047683297976
7,63.421992295805914,76.63363490089185,37.07781871799985,3.244674370860757,0.8783134768359536,0.8936526648203755,1.6604810248857107
8,62.78003999753497,75.79410571082444,36.82983710816137,3.886626669131701,0.8785672348761621,0.9100500069485098,1.6394040945970916
9,62.182531931773426,75.01464797444339,36.595138864653094,4.484134734893246,0.8744182408918131,0.9225633137775243,1.6182783342724072
10,61.6161278898585,74.26790928667617,36.38832426626395,5.050538776808175,0.8727369426519872,0.9337370595092181,1.588108338897102
11,61.07882047516246,73.55545104716336,36.20026969386728,5.587846191504212,0.8709938495012827,0.9463105035121987,1.5639437183765665
12,60.57163204377111,72.88200651402278,36.0245979204549,6.095034622895561,0.8681888887522734,0.9601371006120308,1.5397057797672813
13,60.088976980797206,72.23212953283661,35.875385365053965,6.577689685869466,0.8644868740153325,0.9702355013266317,1.5185073796595399
14,59.62881806464139,71.60675113132433,35.744676081375445,7.037848602025278,0.860468799040646,0.9761319606164696,1.500395487062069
15,59.19035628564554,71.0131609862144,35.61554212223575,7.476310381021129,0.8540515755793544,0.9842603539442487,1.4784879740830918
16,58.7677877748469,70.43617162293557,35.50089064063414,7.89887889181977,0.8483562041592989,0.9821367661565084,1.4618186752526097
17,58.365362896388106,69.88199975329132,35.40105107992839,8.301303770278565,0.8440828833699351,0.9872620088194094,1.4408102577667135
18,57.97620116184567,69.34060156351119,35.315450660321034,8.690465504820999,0.8397419476245465,0.9913666400192007,1.4213736280131684
19,57.60111786764465,68.82132094361044,35.22789856047931,9.065548799022018,0.8343717730318339,0.993530773614959,1.3992947036929784
20,57.23771568470997,68.3121956368306,35.15507003167903,9.428950981956703,0.8311234195495504,1.0030433100755762,1.3868734856027174
