swap_count,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_misp,std_opinion_percent,std_majority_opinion_percent,std_minority_opinion_percent
0,66.77432516252165,66.73585265210423,66.85103980904262,-0.10765849585497733,1.7413700651015147,1.8297648624256588,2.0049434843926863
1,65.57289420573001,65.52910031890548,65.66021974053582,1.0937724609366626,1.7000861341334266,1.7955118699826869,1.9671237498633276
2,64.57802428694743,64.53624181669751,64.66133903301461,2.0886423797192464,1.6632062382455446,1.7658070477499677,1.9222919104550484
3,63.71231394338192,63.67181881998536,63.793061704406234,2.9543527232847495,1.6290532770460762,1.7321401744360172,1.894910795280333
4,62.932190492409475,62.88817206574611,63.019963762343004,3.734476174257196,1.5953290282411126,1.706695362057436,1.8596362753072784
5,62.22363108856609,62.17747900539013,62.315658895138505,4.443035578100584,1.5695715386787692,1.6853658917056404,1.8354669810602404
6,61.57363371619287,61.52783452681262,61.66495784831039,5.093032950473798,1.541460616064056,1.6658200457593668,1.8000050821515392
7,60.97067070971314,60.92009465749732,61.07151996353271,5.6959959569535314,1.5166078298775167,1.6502821693045198,1.770907596964975
8,60.40728447578224,60.35229241691865,60.516939299743775,6.2593821908844305,1.4888129038234492,1.6275518957676651,1.7468843059764305
9,59.87986060942611,59.81911365406016,60.000990765934276,6.786806057240561,1.4619536314915185,1.6035388646685613,1.7248930161447316
10,59.37910867008889,59.31147424500223,59.51397252370482,7.287557996577782,1.4378885099404375,1.584735161761908,1.6950205895436805
11,58.904325379050135,58.82790839963629,59.05670175117474,7.762341287616536,1.415600071679124,1.569179484078932,1.6729736544874547
12,58.45538175724662,58.37446900642164,58.61672275140661,8.211284909420051,1.3937454496649615,1.5513732856442262,1.653834070558276
13,58.02613303345546,57.93945659112078,58.19896689751203,8.640533633211213,1.3758352536108551,1.5398914364442586,1.6342656970385916
14,57.61482247784221,57.52111544455644,57.80167542445394,9.051844188824461,1.3571854522027968,1.5291783661011258,1.6115160163745152
15,57.222136607338136,57.11810284989211,57.42958116559876,9.444530059328535,1.3388271199246864,1.5151574369345218,1.596383375934761
16,56.84423365728203,56.734804334956266,57.06243703653042,9.822433009384639,1.3242336483880757,1.5009844491441846,1.5806611643678796
17,56.48065597586778,56.36660743299526,56.7080701362064,10.186010690798888,1.308446331741062,1.4911935088871267,1.5589452925059106
18,56.128651729626455,56.0076845681768,56.36986169826557,10.538014937040217,1.292690564349958,1.4769633012087553,1.5368548674564138
19,55.78884316618915,55.66267480106525,56.040424397244585,10.877823500477518,1.2786965620045272,1.468362075404026,1.5171552491477858
20,55.45785305551812,55.3218261786994,55.72909227695905,11.20881361114855,1.2634052173432824,1.4533594130191763,1.5030972917507965
21,55.13841522924889,54.991510466183186,55.431345086140404,11.52825143741778,1.2501570368299548,1.441156614970896,1.4932673485138204
22,54.829256460203716,54.67155274290831,55.14371956115802,11.837410206462955,1.2364452695300607,1.4285570634604803,1.4854078763191283
23,54.52857311519001,54.36359529868698,54.85754085707926,12.138093551476665,1.2260557786745265,1.4294738279546684,1.4630846519403327
24,54.23793668922906,54.060575122689634,54.59159777699927,12.428729977437612,1.2155932363025024,1.4229285563904197,1.449584945686844
25,53.95258785779103,53.76325452872719,54.33012078340938,12.714078808875641,1.2075132863806675,1.417429535268903,1.4366811849147787
26,53.676434915404066,53.47691534553966,54.07427932716965,12.990231751262606,1.1978686563023613,1.4081124365883246,1.4372735342783436
27,53.40603379103112,53.19688689258046,53.82307521129503,13.260632875635551,1.1878130653398915,1.400747827873468,1.4164785431291314
28,53.139704174172245,52.91787533203633,53.58203354202409,13.526962492494427,1.178931671167312,1.3963964066370997,1.4088377563715295
29,52.880562361085175,52.64375230831345,53.35276444236054,13.786104305581496,1.170569432152108,1.3954781335068491,1.4020601809056428
30,52.628099720317174,52.380113269659844,53.122587672825496,14.038566946349498,1.1609325908747923,1.3918837483298032,1.380185777736519
31,52.38074746364623,52.11645851516735,52.90774279205019,14.285919203020441,1.1527234633760348,1.3863992760772943,1.3681736111164002
32,52.13944472118576,51.862229033275,52.69221612282818,14.52722194548091,1.1438754833245846,1.3824366636470664,1.347817172094834
33,51.90115048950018,51.60779006738421,52.48611468449792,14.76551617716649,1.136297692822669,1.3752942990897834,1.3345099604126895
34,51.6683065127765,51.36219700521782,52.278692536830626,14.998360153890168,1.1287023409723465,1.3664171079816625,1.327938387121392
35,51.43756711015917,51.114082445346035,52.08259940586441,15.2290995565075,1.1213529001998874,1.3598123920827232,1.3124291823933967
36,51.213758602125615,50.87677176259907,51.885714395912075,15.452908064541056,1.1135897429321244,1.3575544323366044,1.3000362202458573
37,50.99522264079959,50.6469938640528,51.68959499203721,15.671444025867082,1.1075006432482315,1.3571334467569174,1.2849756876453853
38,50.78023264411594,50.41661954458675,51.50528151922503,15.88643402255073,1.100868548589687,1.3530363768966724,1.276867034771798
39,50.566768445669034,50.184408401336185,51.32919895323093,16.099898220997638,1.0941012868948834,1.3441160794398415,1.2592116451390285
40,50.35907142159651,49.9594657320793,51.15588995219071,16.30759524507016,1.0867378520718098,1.3398168324711537,1.251323982652567
41,50.15649225469336,49.74375761734783,50.97949006449015,16.51017441197331,1.0794859809844626,1.333712680319501,1.2353277663174824
42,49.95437192258478,49.52500425811252,50.81053618767017,16.712294744081895,1.074300917054945,1.3390826953653663,1.221861878942434
