swap_count,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_misp,std_opinion_percent,std_majority_opinion_percent,std_minority_opinion_percent
0,66.56421065119268,66.51200550178284,66.66830834432729,0.10245601547399019,2.4121791840127242,2.5586592193115125,2.943164954900625
1,64.44989594272906,64.40467141339772,64.54007419582689,2.216770723937614,2.3022417244796114,2.451871122810412,2.8628563649923526
2,62.925770861077915,62.88620267884007,63.00467029033062,3.7408958055887567,2.213787240253909,2.387867785730713,2.770660927499594
3,61.69973323603423,61.65572329838438,61.78748957877313,4.966933430632444,2.1479323138819746,2.3308404593668492,2.7034849095816313
4,60.668388639017806,60.61541962445295,60.77400948841961,5.998278027648865,2.0849641069267624,2.2843068885699513,2.6450774968983177
5,59.75930532457826,59.70243162907293,59.87271215453798,6.907361342088414,2.0327354523054133,2.242738877232592,2.5805245578833995
6,58.94591563442825,58.882765098733344,59.07183855889775,7.720751032238418,1.9849773627163079,2.197764227558462,2.5394252215882225
7,58.20996088447061,58.148544876594684,58.33242513969626,8.45670578219606,1.9430402168879617,2.171468750923253,2.5023986335116586
8,57.53058636024033,57.458736487318006,57.67385586732495,9.136080306426344,1.89974502602955,2.12989731580912,2.4591562977865564
9,56.90023831359063,56.80728032069799,57.08559766468793,9.766428353076044,1.8680776446596064,2.1067058333832263,2.4292468358513566
10,56.3084813500882,56.208619234184646,56.50760760515336,10.35818531657847,1.8331405328995392,2.0836228945571005,2.3951613723008105
11,55.744390908368864,55.635660570300466,55.961200504637006,10.922275758297808,1.8050215360101969,2.0553690494644115,2.3585147117391667
12,55.21356264798586,55.08391009352111,55.47209139431379,11.453104018680811,1.7815397791719958,2.0435838114016143,2.329365807288869
13,54.70850786202967,54.56437633785406,54.99590784736188,11.958158804637002,1.7619055051680423,2.032863565205225,2.313964396709738
14,54.223945722432596,54.063078009909745,54.544717867762586,12.442720944234075,1.7432541933806915,2.0277842767228758,2.2771447425394813
15,53.76045524893741,53.588349009003814,54.10363715251759,12.90621141772926,1.7252553695205384,2.020663632839093,2.2431440065692483
16,53.314325121293486,53.127261062148534,53.687333095516664,13.352341545373186,1.706453132981715,2.004372716540833,2.219873322618415
17,52.887959498124935,52.68485788162838,53.29294655377373,13.778707168541736,1.6918123629291666,1.9945003928052434,2.200275517675251
18,52.47497547638017,52.25744806393884,52.90872774190695,14.191691190286498,1.6749391096430166,1.9852982988698533,2.1892030269784883
19,52.07412769300612,51.84088778762956,52.53921085761927,14.592538973660552,1.657944584253984,1.9700767909484467,2.1650571058539514
20,51.68676339340088,51.43562871805464,52.187528943642185,14.97990327326579,1.6432611146940896,1.9635747011665894,2.1402048583285556
21,51.31023573121442,51.04193103208195,51.84523851451449,15.356430935452252,1.6302420965957582,1.956230048522958,2.1245478095319834
22,50.94650047140084,50.65826084043001,51.5212537475283,15.720166195265833,1.617444758661403,1.9475501439420964,2.118291671871235
23,50.59054988131991,50.278592988928445,51.21259566075919,16.076116785346763,1.6034318984722131,1.944812627834712,2.116540817356912
24,50.24536930523155,49.90838273420732,50.91732456362119,16.421297361435123,1.5938783510199492,1.9333889993921618,2.095542047458843
25,49.909738238779475,49.554336970500756,50.61841262402985,16.756928427887196,1.5793059645822003,1.9244297274920217,2.076520378364953
26,49.58119622549098,49.21151943529568,50.31833617240736,17.085470441175694,1.5683598404141808,1.9075444417444052,2.0539174767287918
27,49.25762636473116,48.865131910817816,50.04026500636676,17.409040301935512,1.558995741105865,1.9072456399894369,2.032389700214334
28,48.94588043583698,48.53566910101392,49.763846750184754,17.720786230829688,1.5490647189863753,1.89637228602174,2.02908283826542
29,48.64150013917949,48.203545863598336,49.514786209649714,18.02516652748718,1.536734829330105,1.884894512935169,2.0160563066354196
30,48.345072690193916,47.89340071056712,49.245712026815035,18.321593976472755,1.5269922950514399,1.8765804780257216,2.0003192413298723
31,48.05151956088783,47.577154637383266,48.997408899373,18.61514710577884,1.5173536817282505,1.8736610784750622,1.9818826039384048
32,47.7636944901795,47.26211413482402,48.76385172570869,18.902972176487168,1.5076387823632218,1.8693408164334622,1.9681358737683503
33,47.48138210863683,46.95829227494145,48.524429501574325,19.185284558029842,1.498104366565247,1.8611226101193024,1.9460356765751923
34,47.2075823297777,46.66186744831047,48.295744338930916,19.45908433688897,1.4885084795108585,1.8656427471369068,1.9251738533287914
35,46.94005072189888,46.36882963280265,48.07907241452789,19.726615944767794,1.4808250799173859,1.8732461984340658,1.9259888935843268
36,46.67516336524332,46.0785184680387,47.864880435717204,19.99150330142335,1.4749146023891668,1.8742350447727565,1.904307856374165
37,46.4167324587036,45.795473199547416,47.65553086169167,20.249934207963072,1.4664168774553727,1.8665912698419587,1.8939414466647049
38,46.162038413824035,45.51537137816373,47.45150022744608,20.504628252842636,1.4581237977510286,1.8649627810611744,1.871751585090841
39,45.90998667313146,45.238010145360214,47.24991591713041,20.756679993535208,1.448592077228543,1.8593720344511648,1.8599423860080126
40,45.6627888973079,44.964794453422634,47.05459817763002,21.003877769358773,1.4423444687005285,1.8589134429196688,1.8335117583161444
41,45.42179045410621,44.69369590637581,46.87361970197579,21.244876212560463,1.4363404896277878,1.8558835332560886,1.8178911830684934
