swap_count,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_misp,std_opinion_percent,std_majority_opinion_percent,std_minority_opinion_percent
0,70.3824297754529,85.27380635322109,40.68884653954389,-3.715763108786234,1.2737713261076562,1.048653725995739,2.760145748317104
1,67.93613730538243,82.3054722356673,39.28351136655091,-1.2694706387157595,1.317975564951187,1.2408421673343315,2.639617692923709
2,66.17557830781031,80.14751530558398,38.31536860566282,0.49108835885635926,1.3508162175428409,1.3607868466021573,2.561811822156224
3,64.75842402006019,78.39644740557873,37.564042059714836,1.9082426466064817,1.3616832675739632,1.4367149535624264,2.475979893022776
4,63.557453858017354,76.89537308273239,36.961483188376,3.1092128086493176,1.3842916111406662,1.502802634834047,2.428545805388471
5,62.51629199039313,75.57786545260893,36.471358080705286,4.150374676273543,1.3932515294444592,1.542235151772407,2.395213871602594
6,61.59762915805064,74.4060617922197,36.0574610911147,5.069037508616034,1.3923971346644812,1.565868496493734,2.34061987166045
7,60.76763438269603,73.33894436654927,35.70029172028208,5.899032283970641,1.3940353372212386,1.5906199905563767,2.2995085399817916
8,60.00436703328598,72.3552764950907,35.376505651363985,6.662299633380691,1.390610982357893,1.6086014575689715,2.270786752076604
9,59.29388276113545,71.43467816671846,35.0849913236556,7.372783905531222,1.390538718193349,1.632445214518513,2.2265349731383735
10,58.630022598687866,70.56563785099992,34.83026284407761,8.036644067978806,1.3887119997309105,1.644058938528557,2.209619034874074
11,58.00054851076905,69.7463509607821,34.5792777571502,8.666118155897621,1.3850625875470155,1.654294060917791,2.1689654357418964
12,57.404417587032235,68.96164657972942,34.35916456566597,9.262249079634437,1.3752965677142341,1.6614756466446987,2.1373084949437704
13,56.83989294249725,68.20788939501732,34.17197187250212,9.82677372416942,1.371394362557283,1.6694990372599907,2.118901112003439
14,56.30434593572698,67.49940662193315,33.98126085484882,10.362320730939693,1.3698581090895303,1.684252558089882,2.0918839507757387
15,55.7906792220436,66.8055475094278,33.82689994240925,10.875987444623071,1.3646132666531352,1.6876790241929356,2.0682609955697138
16,55.30249797478717,66.14754534983105,33.67734362814279,11.364168691879499,1.3561770374888602,1.685087230616768,2.0493333308858706
17,54.828189883349125,65.50172327827474,33.54503646712022,11.838476783317546,1.3506627768569244,1.692581955496066,2.0189599984125532
18,54.374315847365985,64.8824017917571,33.421066628909436,12.292350819300687,1.344999149007344,1.699375691640208,1.9827828578320372
19,53.93883722117928,64.28904339160735,33.300402162780784,12.727829445487394,1.342093596875749,1.6999797602541449,1.949643473765209
20,53.51517306192151,63.700037167504796,33.20643206096801,13.151493604745163,1.3372917857153506,1.702919749109569,1.9284382320312035
21,53.10768957022919,63.13690387754997,33.10931613108056,13.55897709643748,1.333904096347876,1.7116149183264013,1.915847431934504
22,52.707378799634235,62.58154185810342,33.018179407596904,13.959287867032437,1.3277346642158252,1.7147738130916257,1.904175811677413
23,52.31867664661673,62.04183482565537,32.93058279260556,14.347990020049942,1.3276055559328297,1.7173492056568718,1.8918657930557679
24,51.94230391110228,61.52695233614461,32.8304001653592,14.724362755564393,1.3276140991285676,1.7208001941179947,1.8712854156658951
25,51.57210681941694,61.008699756065035,32.75542749065155,15.094559847249734,1.3234702072574636,1.722458768494773,1.8506703780828218
26,51.21373963534343,60.5029346796382,32.69097346917481,15.452927031323242,1.3210974901239148,1.7257802801539832,1.835488603016567
27,50.86497472166842,60.01272378296366,32.62425353956473,15.801691944998254,1.3173566520629192,1.7294851114692973,1.8228001727619458
28,50.522966784291505,59.52194835815525,32.5788897537728,16.143699882375167,1.3166327990910296,1.7350324658590226,1.7984893168586176
29,50.18925751497641,59.04099877966444,32.53877942431103,16.47740915169026,1.3114595057530534,1.7414831127384174,1.7795223319862112
30,49.861931041143585,58.57661291357318,32.484751020071414,16.804735625523087,1.3077545748975548,1.742704673498453,1.7564678545491834
31,49.54500490070555,58.12352162413631,32.43933981745736,17.12166176596112,1.3054269010062816,1.7436762532970445,1.7389983297384333
