swap_count,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_misp,std_opinion_percent,std_majority_opinion_percent,std_minority_opinion_percent
0,78.68338567271776,83.5649342694867,68.94951930910067,-12.01671900605109,0.8420385410271307,0.5738172224436713,1.968034948794205
1,76.93368866721535,81.86219788064456,67.10618227157511,-10.267022000548678,0.8891849231100455,0.6477932110192713,1.988311305160063
2,75.46151089885852,80.43913812760013,65.53606259244563,-8.79484423219185,0.9366122234582238,0.7233941699514732,2.000586169880308
3,74.1635739487595,79.17816210514718,64.1644251099745,-7.496907282092835,0.9677607645692744,0.7760807950264262,2.003314595271455
4,72.98896774274876,78.03660571811109,62.9239171691221,-6.322301076082084,0.9958517503935141,0.8258074084742268,2.006843281134659
5,71.92087959972663,76.9917277304704,61.80954769830339,-5.254212933059961,1.0180039117224715,0.8729794631695919,2.0101486745942543
6,70.9398801891188,76.03585329955204,60.778448777296816,-4.273213522452124,1.030333947858366,0.9013941952602608,2.002160769970672
7,70.03428924292507,75.14850350719827,59.83648475188925,-3.3676225762583982,1.0373925926031233,0.9195123142221219,2.0037597297064598
8,69.18895073743427,74.31370513603369,58.97012909232281,-2.522284070767597,1.045565266121356,0.9388463301936267,1.9967427823177546
9,68.40164889658169,73.54320062148562,58.149333181653475,-1.734982229915019,1.0520686284141358,0.9552213368047761,1.9827888866990477
10,67.66279725082069,72.81405573138045,57.391126148866235,-0.9961305841540167,1.0567396874490405,0.9737107151980442,1.9712641395814599
11,66.96718556546224,72.13378406110327,56.664926289722935,-0.30051889879557336,1.0587367630411808,0.9881776700211379,1.9587502647571449
12,66.31053702063026,71.48134077661072,55.99989240541174,0.3561296460364076,1.0557047965829014,1.0044682101734446,1.9405934561801492
13,65.68409266677894,70.86425643366681,55.35478407771506,0.9825739998877339,1.0546529124413477,1.0185793664693532,1.910321028737147
14,65.09238200399686,70.27855283466823,54.75109525780782,1.574284662669811,1.0506453808832352,1.0228073444869694,1.888472103860972
15,64.5294844088226,69.7143571189298,54.19078613058489,2.1371822578440742,1.0465282067284027,1.0265596699533661,1.8726465592637562
16,63.98736045925674,69.17048310032334,53.65215183964491,2.6793062074099296,1.0428690116692052,1.0313623276523238,1.8534599419407587
17,63.4692713085393,68.64944168159299,53.13994954670168,3.1973953581273733,1.0380880559461905,1.0378943747399054,1.8292733069428941
18,62.97474328337709,68.15012164629137,52.654976847146784,3.691923383289584,1.0354468446011642,1.0439599990388637,1.818109630676599
19,62.498974992643596,67.66841089351094,52.19105789690214,4.167691674023075,1.0305942966104344,1.048981085576408,1.8022748756033315
20,62.041609017124074,67.20565279168537,51.74444388581325,4.6250576495425975,1.0276947190490573,1.0514667798241066,1.798933316242137
21,61.59679605495444,66.7518028792339,51.31765071073248,5.069870611712233,1.0229512305077368,1.0542191073872695,1.7832840516116288
22,61.16494757269718,66.31030592221802,50.905041402694565,5.501719093969491,1.0196813960372937,1.0588016692776239,1.7675378455733723
23,60.75140607042484,65.88614087836226,50.512683369567576,5.915260596241829,1.0177647893258248,1.0646017697054464,1.757634601540633
24,60.35070009130363,65.47292433719015,50.13692360100297,6.315966575363042,1.0152326073820759,1.0651705615841556,1.740036174791226
25,59.95851146894622,65.06668416939233,49.772753928535714,6.708155197720451,1.0119109602746954,1.071324840973577,1.7257598045320979
26,59.58047058080669,64.6789182414226,49.41410488628515,7.0861960858599815,1.0076368824239756,1.0713267619239315,1.7191499781556836
27,59.208895235878984,64.29156068398932,49.07399946210209,7.4577714307876874,1.005389240534759,1.0755755127347901,1.7018239328756297
28,58.84992042458624,63.91552438115861,48.74904546926529,7.816746242080434,0.9999773877774712,1.0757711752924246,1.682790024491279
29,58.49840099908553,63.54860742086131,48.428228912550615,8.168265667581139,0.9985459779519053,1.0781348437388925,1.6733425688210697
30,58.15574667916725,63.1895888960268,48.11820501321378,8.51091998749942,0.994946211212825,1.081326296385072,1.6702583803107514
31,57.82224053922388,62.84054024986416,47.81569081680939,8.844426127442794,0.9921816328438385,1.0836878838271675,1.6625005128740409
32,57.49630876395028,62.498149533507984,47.52257836716756,9.17035790271639,0.988494903430693,1.0796596083747696,1.659959555692114
33,57.1765070621911,62.165249159271816,47.228895575197825,9.490159604475572,0.9854869226318624,1.0838892016810828,1.6449701728667478
34,56.864511978575464,61.83615327538149,46.950999692129905,9.802154688091207,0.9831182175735013,1.0853174044996596,1.6408156910932272
35,56.55679986248752,61.51042476928629,46.67921247348159,10.109866804179148,0.9809009207489287,1.0861811988162946,1.6235033488150563
36,56.25749039850662,61.19221811093642,46.41758424138611,10.409176268160053,0.978958895108079,1.0904183383321955,1.6139681516519622
37,55.9638476805847,60.87712900588315,46.16670587624705,10.702818986081972,0.9768393331285445,1.0982442085444566,1.6067440009789595
38,55.67624171653713,60.573342116301795,45.91136487149741,10.990424950129544,0.9750363124902522,1.0990985290754434,1.601863489448614
39,55.39358862623715,60.26826016790772,45.67343519284613,11.273078040429525,0.9710198641673413,1.1018175444236205,1.5991991435313608
40,55.11877882816929,59.971540034908465,45.44231486503071,11.547887838497381,0.9681661877630513,1.106071290505623,1.5804068252350578
41,54.84632301800681,59.673726909848206,45.220421844454805,11.820343648659865,0.9658210694437322,1.1089284039009022,1.5685271437333403
42,54.5800748785807,59.38580895531836,44.99738357586429,12.086591788085968,0.9611670575598483,1.1141479708188042,1.5513978134378694
43,54.317830705931996,59.10325888227539,44.77562961178618,12.348835960734675,0.9577362225364842,1.1131694967988812,1.5411574010026527
44,54.05858411881291,58.81854353890974,44.567168029637806,12.608082547853762,0.9544810671401474,1.1128432925123743,1.5411429612739123
45,53.80478704122729,58.53643073963745,44.36983284020585,12.861879625439379,0.9524216335987595,1.1178858400486054,1.5286597348183832
46,53.55586808634495,58.26073411656079,44.174308876393596,13.11079858032172,0.9514281871800375,1.1197794636136251,1.512595339249637
47,53.30970147694915,57.98936682754368,43.978392723967254,13.35696518971752,0.9499916416304773,1.1223367334074221,1.5010394014096389
48,53.06575480874615,57.71569046217586,43.79372742795514,13.600911857920522,0.9490665929582337,1.1275583796584558,1.490473043209891
49,52.82775780422143,57.45013286169939,43.61068658182525,13.838908862445244,0.9463070220004609,1.1265880224571652,1.477993585204029
50,52.59348241270527,57.19115547598925,43.42566726256417,14.0731842539614,0.944520759682565,1.1271817750871533,1.4628938298705771
51,52.36254252426082,56.933116828003826,43.248762625180454,14.304124142405854,0.9425241124317734,1.125180137518985,1.4515735587219762
52,52.13514882164505,56.67420360497975,43.08421922373813,14.531517845021618,0.9408316313310016,1.1306018361636394,1.4429080988629022
53,51.91137983870579,56.42142994734588,42.918285909501286,14.75528682796088,0.9370350336344274,1.1302125073883458,1.4385256475746573
54,51.68960294780222,56.16750966644447,42.760603323204215,14.97706371886445,0.9332331578310143,1.1333633668589187,1.4243833392689296
55,51.470469131627425,55.916520913177415,42.604988633087615,15.196197535039246,0.9286794696950004,1.1337701101638824,1.4098783245700428
56,51.25627804859808,55.66996231540339,42.45533876209405,15.410388618068595,0.9254290076335452,1.1355195502750104,1.3940557966534957
57,51.04546592829564,55.428105136074066,42.30643086128836,15.62120073837103,0.9218542220574459,1.1335069083514409,1.3866989036382673
58,50.83637236714398,55.18621010836378,42.162743817286525,15.830294299522691,0.9190311669109922,1.1335893144202074,1.3705297960913359
59,50.62884811539142,54.95045558629665,42.01151106262828,16.03781855127525,0.9162057052132243,1.134536640352344,1.3547191866067607
60,50.42500391355649,54.710200454845285,41.8802706905076,16.241662753110184,0.9143390856819529,1.1358915825055966,1.347139636735216
61,50.22288629328094,54.47090584177463,41.75228443909892,16.443780373385728,0.9101888644885908,1.1308894939338259,1.3374273141323592
62,50.024479261999055,54.234971012553274,41.62870828634304,16.642187404667617,0.9072772929604569,1.1310610835902768,1.3256071634763336
63,49.828894135437615,53.99930397892,41.513046962505676,16.837772531229056,0.9046514113899535,1.1302413248995602,1.317904412079974
64,49.63370149630583,53.76855095794209,41.388762150647906,17.03296517036084,0.9008895705073231,1.1284625663297752,1.3049585375415116
65,49.44223099986967,53.537798120037316,41.27562111354738,17.224435666797,0.8980117533623627,1.1275061771359327,1.298082660886097
66,49.251777467114074,53.31020615256243,41.1592220643937,17.414889199552597,0.8936211840026208,1.1277361157942305,1.2874033166661454
67,49.06474694248637,53.08674701849233,41.04483062326492,17.6019197241803,0.8913670671400229,1.1272257953261298,1.2789604869188422
68,48.87987928939249,52.861304073614214,40.940870587920436,17.78678737727418,0.8887412442019014,1.1283577381823688,1.2703170408684066
69,48.69442255932491,52.636091092739235,40.83468829808559,17.97224410734176,0.8859981258726999,1.126641191902699,1.258137661553856
70,48.51204117089903,52.40993318991056,40.73959780364848,18.15462549576764,0.8828210298667669,1.1278430053576625,1.242780098983447
71,48.333779906361116,52.189707742122344,40.645013623076764,18.332886760305556,0.8799247923821065,1.1278958014177656,1.2296585382863068
72,48.155770117660694,51.97082240565459,40.5485101661519,18.510896549005977,0.8776093073150543,1.1307395956429658,1.216747377860523
73,47.979829503055626,51.7498531044409,40.46235729191012,18.686837163611045,0.8761614003865187,1.1328390478002448,1.2044833963516435
74,47.806185416490756,51.53719423336038,40.36650915291243,18.860481250175916,0.8750023550877948,1.135755398364716,1.192688547498396
75,47.63393254364075,51.31906576837866,40.285732760181325,19.032734123025918,0.8727833495568043,1.1371851729563347,1.1794411840691266
76,47.46248340088002,51.09986535166186,40.20950022956052,19.204183265786654,0.8705925194963683,1.1417469463710366,1.1758547891725968
77,47.29404801692718,50.88399454749147,40.13565164161034,19.372618649739493,0.868629721252095,1.1399204581555595,1.168658029619634
